file,line,string,suggested_key
"src/app/(admin)/admin/outreach/page.tsx",153,"All owners","adminAdminOutreach.all.owners"
"src/app/(admin)/admin/outreach/page.tsx",163,"All cities","adminAdminOutreach.all.cities"
"src/app/(admin)/admin/outreach/page.tsx",176,"All categories","adminAdminOutreach.all.categories"
"src/app/(admin)/admin/outreach/page.tsx",185,"All follow-ups","adminAdminOutreach.all.follow.ups"
"src/app/(admin)/admin/outreach/page.tsx",186,"Overdue only","adminAdminOutreach.overdue.only"
"src/app/(admin)/admin/outreach/page.tsx",206,"Schema non deploye","adminAdminOutreach.schema.non.deploye"
"src/app/(admin)/admin/outreach/page.tsx",226,"No leads in this stage.","adminAdminOutreach.no.leads.this.stage"
"src/app/(admin)/admin/page.tsx",177,"Alertes Système","adminAdmin.alertes.systeme"
"src/app/(admin)/admin/page.tsx",192,"Outils d'accès rapide","adminAdmin.outils.d.acces.rapide"
"src/app/(admin)/admin/paiements/page.tsx",278,"Activation apres verification","adminAdminPaiements.activation.apres.verification"
"src/app/(admin)/admin/paiements/page.tsx",291,"Expiration non definie","adminAdminPaiements.expiration.non.definie"
"src/app/(admin)/admin/parametres/page.tsx",157,"Entreprises à Casablanca","adminAdminParametres.entreprises.casablanca"
"src/app/(admin)/admin/parametres/page.tsx",158,"Sociétés de services","adminAdminParametres.societes.services"
"src/app/(admin)/admin/parametres/page.tsx",159,"Entreprises à Rabat","adminAdminParametres.entreprises.rabat"
"src/app/(admin)/admin/parametres/page.tsx",207,"Moins de 3 000 MAD","adminAdminParametres.moins.3.000.mad"
"src/app/(admin)/admin/parametres/page.tsx",208,"3 000 - 4 999 MAD","adminAdminParametres.3.000.4.999.mad"
"src/app/(admin)/admin/parametres/page.tsx",209,"5 000 - 7 999 MAD","adminAdminParametres.5.000.7.999.mad"
"src/app/(admin)/admin/parametres/page.tsx",210,"8 000 - 11 999 MAD","adminAdminParametres.8.000.11.999.mad"
"src/app/(admin)/admin/parametres/page.tsx",211,"12 000 - 19 999 MAD","adminAdminParametres.12.000.19.999.mad"
"src/app/(admin)/admin/parametres/page.tsx",212,"20 000 - 29 999 MAD","adminAdminParametres.20.000.29.999.mad"
"src/app/(admin)/admin/parametres/page.tsx",213,"30 000+ MAD","adminAdminParametres.30.000.mad"
"src/app/(admin)/admin/parametres/page.tsx",1191,"Lien Facebook","adminAdminParametres.lien.facebook"
"src/app/(admin)/admin/parametres/page.tsx",1192,"Lien Instagram","adminAdminParametres.lien.instagram"
"src/app/(admin)/admin/parametres/page.tsx",1193,"Lien X (Twitter)","adminAdminParametres.lien.x.twitter"
"src/app/(admin)/admin/parametres/page.tsx",1194,"Lien LinkedIn","adminAdminParametres.lien.linkedin"
"src/app/(admin)/admin/parrainages/page.tsx",86,"En pause","adminAdminParrainages.pause"
"src/app/(admin)/admin/parrainages/page.tsx",87,"Fermé","adminAdminParrainages.ferme"
"src/app/(admin)/admin/parrainages/page.tsx",88,"Rejeté","adminAdminParrainages.rejete"
"src/app/(admin)/admin/parrainages/page.tsx",89,"En attente","adminAdminParrainages.attente"
"src/app/(admin)/admin/parrainages/page.tsx",90,"En revue","adminAdminParrainages.revue"
"src/app/(admin)/admin/parrainages/page.tsx",91,"Référé","adminAdminParrainages.refere"
"src/app/(admin)/admin/parrainages/page.tsx",93,"Embauché","adminAdminParrainages.embauche"
"src/app/(admin)/admin/parrainages/page.tsx",94,"Retiré","adminAdminParrainages.retire"
"src/app/(admin)/admin/parrainages/page.tsx",96,"Enquête","adminAdminParrainages.enquete"
"src/app/(admin)/admin/parrainages/page.tsx",97,"Résolu","adminAdminParrainages.resolu"
"src/app/(admin)/admin/parrainages/page.tsx",98,"Rejeté","adminAdminParrainages.rejete"
"src/app/(admin)/admin/parrainages/page.tsx",204,"Réseau & Talents","adminAdminParrainages.reseau.talents"
"src/app/(admin)/admin/parrainages/page.tsx",225,"Offres publiées","adminAdminParrainages.offres.publiees"
"src/app/(admin)/admin/parrainages/page.tsx",238,"Offres actives","adminAdminParrainages.offres.actives"
"src/app/(admin)/admin/parrainages/page.tsx",248,"À traiter","adminAdminParrainages.traiter"
"src/app/(admin)/admin/parrainages/page.tsx",251,"Demandes en attente","adminAdminParrainages.demandes.attente"
"src/app/(admin)/admin/parrainages/page.tsx",266,"Signalements ouverts","adminAdminParrainages.signalements.ouverts"
"src/app/(admin)/admin/parrainages/page.tsx",294,"Aucune offre disponible","adminAdminParrainages.aucune.offre.disponible"
"src/app/(admin)/admin/parrainages/page.tsx",295,"Les offres de parrainage apparaîtront ici.","adminAdminParrainages.offres.parrainage.apparaitront.ici"
"src/app/(admin)/admin/parrainages/page.tsx",302,"Entreprise & Poste","adminAdminParrainages.entreprise.poste"
"src/app/(admin)/admin/parrainages/page.tsx",305,"Actions rapides","adminAdminParrainages.actions.rapides"
"src/app/(admin)/admin/parrainages/page.tsx",364,"Aucune demande disponible","adminAdminParrainages.aucune.demande.disponible"
"src/app/(admin)/admin/parrainages/page.tsx",365,"Les candidatures apparaîtront ici.","adminAdminParrainages.candidatures.apparaitront.ici"
"src/app/(admin)/admin/parrainages/page.tsx",372,"Offre & Candidat","adminAdminParrainages.offre.candidat"
"src/app/(admin)/admin/parrainages/page.tsx",400,"Aucun message","adminAdminParrainages.aucun.message"
"src/app/(admin)/admin/parrainages/page.tsx",437,"Aucun signalement","adminAdminParrainages.aucun.signalement"
"src/app/(admin)/admin/parrainages/page.tsx",438,"La file de modération est vide.","adminAdminParrainages.file.moderation.est.vide"
"src/app/(admin)/admin/parrainages/page.tsx",490,"Note de modération interne (optionnel)...","adminAdminParrainages.note.moderation.interne.optionnel"
"src/app/(admin)/admin/revendications/page.tsx",54,"📧 Email professionnel","adminAdminRevendications.email.professionnel"
"src/app/(admin)/admin/revendications/page.tsx",55,"📱 Téléphone","adminAdminRevendications.telephone"
"src/app/(admin)/admin/revendications/page.tsx",56,"📄 Document officiel","adminAdminRevendications.document.officiel"
"src/app/(admin)/admin/revendications/page.tsx",57,"🎥 Vidéo rapide","adminAdminRevendications.video.rapide"
"src/app/(admin)/admin/revendications/page.tsx",121,"Au moins une méthode doit être active.","adminAdminRevendications.moins.methode.doit.etre.active"
"src/app/(admin)/admin/revendications/page.tsx",135,"Succès","adminAdminRevendications.succes"
"src/app/(admin)/admin/revendications/page.tsx",135,"Paramètres de vérification sauvegardés.","adminAdminRevendications.parametres.verification.sauvegardes"
"src/app/(admin)/admin/revendications/page.tsx",139,"Une erreur est survenue.","adminAdminRevendications.erreur.est.survenue"
"src/app/(admin)/admin/revendications/page.tsx",152,"Succès","adminAdminRevendications.succes"
"src/app/(admin)/admin/revendications/page.tsx",176,"Action réussie","adminAdminRevendications.action.reussie"
"src/app/(admin)/admin/revendications/page.tsx",189,"Une erreur est survenue.","adminAdminRevendications.erreur.est.survenue"
"src/app/(admin)/admin/revendications/page.tsx",228,"En attente","adminAdminRevendications.attente"
"src/app/(admin)/admin/revendications/page.tsx",230,"Approuvée","adminAdminRevendications.approuvee"
"src/app/(admin)/admin/revendications/page.tsx",232,"Rejetée","adminAdminRevendications.rejetee"
"src/app/(admin)/admin/revendications/page.tsx",299,"Demandes de propriété","adminAdminRevendications.demandes.propriete"
"src/app/(admin)/admin/revendications/page.tsx",315,"Chargement des dossiers...","adminAdminRevendications.chargement.dossiers"
"src/app/(admin)/admin/revendications/page.tsx",323,"Aucune demande !","adminAdminRevendications.aucune.demande"
"src/app/(admin)/admin/revendications/page.tsx",324,"La file d'attente est vide.","adminAdminRevendications.file.d.attente.est.vide"
"src/app/(admin)/admin/revendications/page.tsx",339,"Demandeur & Entreprise","adminAdminRevendications.demandeur.entreprise"
"src/app/(admin)/admin/revendications/page.tsx",343,"Détails","adminAdminRevendications.details"
"src/app/(admin)/admin/revendications/page.tsx",427,"Prêt pour validation","adminAdminRevendications.pret.pour.validation"
"src/app/(admin)/admin/revendications/page.tsx",428,"Action groupée active","adminAdminRevendications.action.groupee.active"
"src/app/(admin)/admin/revendications/page.tsx",465,"Détails de la revendication","adminAdminRevendications.details.revendication"
"src/app/(admin)/admin/revendications/page.tsx",466,"Information complète sur la demande de propriété d'établissement","adminAdminRevendications.information.complete.demande.propriete.d"
"src/app/(admin)/admin/revendications/page.tsx",494,"Vérification & Preuves","adminAdminRevendications.verification.preuves"
"src/app/(admin)/admin/revendications/page.tsx",495,"Informations de contact","adminAdminRevendications.informations.contact"
"src/app/(admin)/admin/revendications/page.tsx",496,"Message & Historique","adminAdminRevendications.message.historique"
"src/app/(admin)/admin/revendications/page.tsx",524,"Preuves multimédia","adminAdminRevendications.preuves.multimedia"
"src/app/(admin)/admin/revendications/page.tsx",532,"Document Officiel","adminAdminRevendications.document.officiel"
"src/app/(admin)/admin/revendications/page.tsx",533,"PDF / IMAGE • CLIQUEZ POUR VOIR","adminAdminRevendications.pdf.image.cliquez.pour.voir"
"src/app/(admin)/admin/revendications/page.tsx",551,"Fichier non trouvé","adminAdminRevendications.fichier.non.trouve"
"src/app/(admin)/admin/revendications/page.tsx",552,"Le lien du document est manquant ou invalide.","adminAdminRevendications.lien.document.est.manquant.ou"
"src/app/(admin)/admin/revendications/page.tsx",559,"Impossible d\","adminAdminRevendications.impossible.d"
"src/app/(admin)/admin/revendications/page.tsx",570,"Ouvrir le justificatif","adminAdminRevendications.ouvrir.justificatif"
"src/app/(admin)/admin/revendications/page.tsx",582,"Vidéo de vérification","adminAdminRevendications.video.verification"
"src/app/(admin)/admin/revendications/page.tsx",583,"MP4 / WEBM • CLIQUEZ POUR VOIR","adminAdminRevendications.mp4.webm.cliquez.pour.voir"
"src/app/(admin)/admin/revendications/page.tsx",601,"Fichier non trouvé","adminAdminRevendications.fichier.non.trouve"
"src/app/(admin)/admin/revendications/page.tsx",602,"Le lien de la vidéo est manquant ou invalide.","adminAdminRevendications.lien.video.est.manquant.ou"
"src/app/(admin)/admin/revendications/page.tsx",609,"Impossible d\","adminAdminRevendications.impossible.d"
"src/app/(admin)/admin/revendications/page.tsx",620,"Voir la vidéo","adminAdminRevendications.voir.video"
"src/app/(admin)/admin/revendications/page.tsx",640,"Nom complet","adminAdminRevendications.nom.complet"
"src/app/(admin)/admin/revendications/page.tsx",644,"Poste occupé","adminAdminRevendications.poste.occupe"
"src/app/(admin)/admin/revendications/page.tsx",656,"Email Direct","adminAdminRevendications.email.direct"
"src/app/(admin)/admin/revendications/page.tsx",660,"Téléphone personnel","adminAdminRevendications.telephone.personnel"
"src/app/(admin)/admin/revendications/page.tsx",694,"Raison du refus","adminAdminRevendications.raison.refus"
"src/app/(admin)/admin/revendications/page.tsx",695,"Le demandeur sera notifié par email.","adminAdminRevendications.demandeur.sera.notifie.email"
"src/app/(admin)/admin/revendications/page.tsx",699,"Précisez la raison (ex: Document flou, email non-professionnel...)","adminAdminRevendications.precisez.raison.ex.document.flou"
"src/app/(admin)/admin/revendications/page.tsx",743,"Méthodes de vérification","adminAdminRevendications.methodes.verification"
"src/app/(admin)/admin/salaires/page.tsx",152,"Succès","adminAdminSalaires.succes"
"src/app/(admin)/admin/salaires/page.tsx",202,"Transparence Salariale","adminAdminSalaires.transparence.salariale"
"src/app/(admin)/admin/salaires/page.tsx",232,"En attente","adminAdminSalaires.attente"
"src/app/(admin)/admin/salaires/page.tsx",245,"Publiés","adminAdminSalaires.publies"
"src/app/(admin)/admin/salaires/page.tsx",257,"Rejetés","adminAdminSalaires.rejetes"
"src/app/(admin)/admin/salaires/page.tsx",269,"Salaire moyen (MAD)","adminAdminSalaires.salaire.moyen.mad"
"src/app/(admin)/admin/salaires/page.tsx",282,"Rechercher poste, département, entreprise...","adminAdminSalaires.rechercher.poste.departement.entreprise"
"src/app/(admin)/admin/salaires/page.tsx",317,"Chargement des données...","adminAdminSalaires.chargement.donnees"
"src/app/(admin)/admin/salaires/page.tsx",324,"Aucune soumission trouvée","adminAdminSalaires.aucune.soumission.trouvee"
"src/app/(admin)/admin/salaires/page.tsx",325,"Modifiez vos filtres pour voir plus de résultats.","adminAdminSalaires.modifiez.filtres.pour.voir.plus"
"src/app/(admin)/admin/salaires/page.tsx",335,"Contrat / Dép.","adminAdminSalaires.contrat.dep"
"src/app/(admin)/admin/salaires/page.tsx",419,"20 / page","adminAdminSalaires.20.page"
"src/app/(admin)/admin/salaires/page.tsx",420,"50 / page","adminAdminSalaires.50.page"
"src/app/(admin)/admin/salaires/page.tsx",421,"100 / page","adminAdminSalaires.100.page"
"src/app/(admin)/admin/salaires/page.tsx",462,"Rejeter la soumission","adminAdminSalaires.rejeter.soumission"
"src/app/(admin)/admin/salaires/page.tsx",470,"Ex: montant incohérent avec les intervalles autorisés...","adminAdminSalaires.ex.montant.incoherent.intervalles.autorises"
"src/app/(admin)/admin/statistiques/page.tsx",275,"Barometre des salaires","adminAdminStatistiques.barometre.salaires"
"src/app/(admin)/admin/statistiques/page.tsx",319,"Report Builder salaires","adminAdminStatistiques.report.builder.salaires"
"src/app/(admin)/admin/statistiques/page.tsx",329,"Ville (ex: Casablanca)","adminAdminStatistiques.ville.ex.casablanca"
"src/app/(admin)/admin/statistiques/page.tsx",335,"Categorie (ex: call center, it...)","adminAdminStatistiques.categorie.ex.call.center.it"
"src/app/(admin)/admin/statistiques/page.tsx",341,"Mot-cle poste (ex: stagiaire, dev...)","adminAdminStatistiques.mot.cle.poste.ex.stagiaire"
"src/app/(admin)/admin/statistiques/page.tsx",349,"Contrat: Tous","adminAdminStatistiques.contrat.tous"
"src/app/(admin)/admin/statistiques/page.tsx",350,"Temps plein","adminAdminStatistiques.temps.plein"
"src/app/(admin)/admin/statistiques/page.tsx",351,"Temps partiel","adminAdminStatistiques.temps.partiel"
"src/app/(admin)/admin/statistiques/page.tsx",360,"Metrique: Moyenne","adminAdminStatistiques.metrique.moyenne"
"src/app/(admin)/admin/statistiques/page.tsx",361,"Metrique: Mediane","adminAdminStatistiques.metrique.mediane"
"src/app/(admin)/admin/statistiques/page.tsx",362,"Metrique: P90","adminAdminStatistiques.metrique.p90"
"src/app/(admin)/admin/statistiques/page.tsx",371,"Min samples","adminAdminStatistiques.min.samples"
"src/app/(admin)/admin/statistiques/page.tsx",410,"Classement entreprises","adminAdminStatistiques.classement.entreprises"
"src/app/(admin)/admin/statistiques/page.tsx",412,"Aucune donnee suffisante pour ces filtres.","adminAdminStatistiques.aucune.donnee.suffisante.pour.ces"
"src/app/(admin)/admin/statistiques/page.tsx",475,"Croissance des utilisateurs","adminAdminStatistiques.croissance.utilisateurs"
"src/app/(admin)/admin/statistiques/page.tsx",476,"Évolution sur les 6 derniers mois","adminAdminStatistiques.evolution.6.derniers.mois"
"src/app/(admin)/admin/statistiques/page.tsx",513,"Volume des avis","adminAdminStatistiques.volume.avis"
"src/app/(admin)/admin/statistiques/page.tsx",514,"Nombre d'avis soumis par mois","adminAdminStatistiques.nombre.d.avis.soumis.mois"
"src/app/(admin)/admin/statistiques/page.tsx",549,"Nouvelles entreprises","adminAdminStatistiques.nouvelles.entreprises"
"src/app/(admin)/admin/statistiques/page.tsx",550,"Entreprises ajoutées par mois","adminAdminStatistiques.entreprises.ajoutees.mois"
"src/app/(admin)/admin/statistiques/page.tsx",587,"Répartition par catégorie","adminAdminStatistiques.repartition.categorie"
"src/app/(admin)/admin/statistiques/page.tsx",588,"Distribution des entreprises","adminAdminStatistiques.distribution.entreprises"
"src/app/(admin)/admin/statistiques/page.tsx",628,"Répartition par ville","adminAdminStatistiques.repartition.ville"
"src/app/(admin)/admin/statistiques/page.tsx",629,"Distribution des entreprises par ville","adminAdminStatistiques.distribution.entreprises.ville"
"src/app/(admin)/admin/support/page.tsx",38,"Toutes les catégories","adminAdminSupport.toutes.categories"
"src/app/(admin)/admin/support/page.tsx",39,"Compte et connexion","adminAdminSupport.compte.connexion"
"src/app/(admin)/admin/support/page.tsx",40,"Facturation et abonnement","adminAdminSupport.facturation.abonnement"
"src/app/(admin)/admin/support/page.tsx",41,"Gestion de l\","adminAdminSupport.gestion.l"
"src/app/(admin)/admin/support/page.tsx",42,"Avis et commentaires","adminAdminSupport.avis.commentaires"
"src/app/(admin)/admin/support/page.tsx",43,"Problème technique","adminAdminSupport.probleme.technique"
"src/app/(admin)/admin/support/page.tsx",44,"Autre question","adminAdminSupport.autre.question"
