name,category,subcategory,city,location,description,phone,website,is_premium,tier,tags
Casa Systems Dakhla,Industrie & Chimie,Mining,Dakhla,"45 Bd Abdelmoumen, Dakhla, Morocco",Entreprise du secteur Mining basée à Dakhla.,,,false,none,"Mining,Dakhla"
Ibn Trade Sécurité,Industrie & Chimie,Mining,Fès,"123 Rue Al Massira, Fès, Morocco",Entreprise du secteur Mining basée à Fès.,,,false,none,"Mining,Fès"
Union Immobilier Oujda,Services Professionnels,Cleaning Services,Oujda,"148 Rue Ibn Sina, Oujda, Morocco",Entreprise du secteur Cleaning Services basée à Oujda.,,,false,none,"Cleaning Services,Oujda"
Maroc Energy Groupe,Énergie & Environnement,Energy,El Jadida,"111 Bd Mohammed V, El Jadida, Morocco",Entreprise du secteur Energy basée à El Jadida.,,,false,none,"Energy,El Jadida"
Sahara Banking Partenaires,Banque & Finance,Banking,Dakhla,"61 Bd Mohammed V, Dakhla, Morocco",Entreprise du secteur Banking basée à Dakhla.,,,false,none,"Banking,Dakhla"
Casaworks Maintenance Ltd.,Services Professionnels,Consulting,El Jadida,"126 Rue Moulay Youssef, El Jadida, Morocco",Entreprise du secteur Consulting basée à El Jadida.,,,false,none,"Consulting,El Jadida"
Groupe Global Prime SARL,Services Professionnels,Security Services,Berkane,"94 Av Hassan II, Berkane, Morocco",Entreprise du secteur Security Services basée à Berkane.,,,false,none,"Security Services,Berkane"
Marocain Real Estate Maintenance,Immobilier & Construction,Real Estate,El Jadida,"163 Av Fal Ould Oumeir, El Jadida, Morocco",Entreprise du secteur Real Estate basée à El Jadida.,,,false,none,"Real Estate,El Jadida"
Al Atlas Smart Consulting,Services Professionnels,Legal Services,Khemisset,"50 Bd Anfa, Khemisset, Morocco",Entreprise du secteur Legal Services basée à Khemisset.,,,false,none,"Legal Services,Khemisset"
Apex Smart Engineering,Industrie & Chimie,Automotive,Meknès,"166 Rue Al Massira, Meknès, Morocco",Entreprise du secteur Automotive basée à Meknès.,,,false,none,"Automotive,Meknès"
Al Manar Systems SA,Centres d'Appel & BPO,BPO / Call Center,Ksar El Kebir,"19 Rue Al Massira, Ksar El Kebir, Morocco",Entreprise du secteur BPO / Call Center basée à Ksar El Kebir.,,,false,none,"BPO / Call Center,Ksar El Kebir"
Dar Express Settat Maintenance,Distribution & Commerce,E-commerce,Settat,"164 Bd Moulay Ismail, Settat, Morocco",Entreprise du secteur E-commerce basée à Settat.,,,false,none,"E-commerce,Settat"
Ibn Maintenance SARL,Banque & Finance,Insurance,Temara,"105 Bd Zerktouni, Temara, Morocco",Entreprise du secteur Insurance basée à Temara.,,,false,none,"Insurance,Temara"
Casa Nova Technologies,Services Professionnels,Cleaning Services,Tétouan,"189 Bd Anfa, Tétouan, Morocco",Entreprise du secteur Cleaning Services basée à Tétouan.,,,false,none,"Cleaning Services,Tétouan"
Atlas Logistics Distribution,Transport & Logistique,Logistics & Transport,Kenitra,"190 Bd Anfa, Kenitra, Morocco",Entreprise du secteur Logistics & Transport basée à Kenitra.,,,false,none,"Logistics & Transport,Kenitra"
Orient Plus Ksar El Kebir Partners,Énergie & Environnement,Energy,Ksar El Kebir,"197 Bd Zerktouni, Ksar El Kebir, Morocco",Entreprise du secteur Energy basée à Ksar El Kebir.,,,false,none,"Energy,Ksar El Kebir"
Rif Distribution Mohammedia,Services Professionnels,Engineering,Mohammedia,"6 Bd Zerktouni, Mohammedia, Morocco",Entreprise du secteur Engineering basée à Mohammedia.,,,false,none,"Engineering,Mohammedia"
Apex Centre Temara,Industrie & Chimie,Textiles,Temara,"85 Av Al Qods, Temara, Morocco",Entreprise du secteur Textiles basée à Temara.,,,false,none,"Textiles,Temara"
Marrakech Centre Packaging,Industrie & Chimie,Printing & Packaging,Dakhla,"25 Rue Al Massira, Dakhla, Morocco",Entreprise du secteur Printing & Packaging basée à Dakhla.,,,false,none,"Printing & Packaging,Dakhla"
Dar Al Avenir Construction,Industrie & Chimie,Manufacturing,Ifrane,"196 Bd Zerktouni, Ifrane, Morocco",Entreprise du secteur Manufacturing basée à Ifrane.,,,false,none,"Manufacturing,Ifrane"
Apex Hotel Ksar El Kebir,Services Professionnels,Engineering,Ksar El Kebir,"53 Rue Ibn Sina, Ksar El Kebir, Morocco",Entreprise du secteur Engineering basée à Ksar El Kebir.,,,false,none,"Engineering,Ksar El Kebir"
Groupe Alpha Nord Ltd.,Distribution & Commerce,Import/Export,Safi,"123 Rue Al Massira, Safi, Morocco",Entreprise du secteur Import/Export basée à Safi.,,,false,none,"Import/Export,Safi"
Al Massar Logistics Immobilier,Transport & Logistique,Logistics & Transport,Khouribga,"37 Av Fal Ould Oumeir, Khouribga, Morocco",Entreprise du secteur Logistics & Transport basée à Khouribga.,,,false,none,"Logistics & Transport,Khouribga"
Fes Connect Pharma,Éducation & Formation,Education,Casablanca,"183 Bd Abdelmoumen, Casablanca, Morocco",Entreprise du secteur Education basée à Casablanca.,,,false,none,"Education,Casablanca"
Al Bahja Trading SARL AU,Services Professionnels,Maintenance Services,Dakhla,"58 Bd Abdelmoumen, Dakhla, Morocco",Entreprise du secteur Maintenance Services basée à Dakhla.,,,false,none,"Maintenance Services,Dakhla"
Al Baraka Mining Groupe,Industrie & Chimie,Mining,Ksar El Kebir,"164 Bd Anfa, Ksar El Kebir, Morocco",Entreprise du secteur Mining basée à Ksar El Kebir.,,,false,none,"Mining,Ksar El Kebir"
Groupe Premium Pro SAS,Industrie & Chimie,Automotive,Agadir,"9 Rue Ibn Sina, Agadir, Morocco",Entreprise du secteur Automotive basée à Agadir.,,,false,none,"Automotive,Agadir"
Dar Eco Guelmim Academy,Énergie & Environnement,Energy,Guelmim,"133 Bd Abdelmoumen, Guelmim, Morocco",Entreprise du secteur Energy basée à Guelmim.,,,false,none,"Energy,Guelmim"
Al Massar Impact Ouarzazate Partenaires,Services Professionnels,Consulting,Ouarzazate,"6 Av Hassan II, Ouarzazate, Morocco",Entreprise du secteur Consulting basée à Ouarzazate.,,,false,none,"Consulting,Ouarzazate"
Al Massar Trading SARL,Transport & Logistique,Logistics & Transport,Rabat,"29 Av Al Qods, Rabat, Morocco",Entreprise du secteur Logistics & Transport basée à Rabat.,,,false,none,"Logistics & Transport,Rabat"
Amazigh Distribution Meknès,Services Professionnels,Legal Services,Meknès,"32 Bd Anfa, Meknès, Morocco",Entreprise du secteur Legal Services basée à Meknès.,,,false,none,"Legal Services,Meknès"
Groupe Rabat Fusion SAS,Énergie & Environnement,Energy,Agadir,"198 Av Al Qods, Agadir, Morocco",Entreprise du secteur Energy basée à Agadir.,,,false,none,"Energy,Agadir"
Sahara Sécurité SARL,Technologie & IT,IT & Software,Ifrane,"127 Av Mohammed VI, Ifrane, Morocco",Entreprise du secteur IT & Software basée à Ifrane.,,,false,none,"IT & Software,Ifrane"
Marrakech Innov Distribution,Technologie & IT,Telecom,Ksar El Kebir,"2 Rue Moulay Youssef, Ksar El Kebir, Morocco",Entreprise du secteur Telecom basée à Ksar El Kebir.,,,false,none,"Telecom,Ksar El Kebir"
Omega Marketing Hospital,Services Professionnels,Marketing & Advertising,Berkane,"27 Rue Al Massira, Berkane, Morocco",Entreprise du secteur Marketing & Advertising basée à Berkane.,,,false,none,"Marketing & Advertising,Berkane"
Al Fath Services Ltd.,Distribution & Commerce,Retail,Fès,"154 Bd Anfa, Fès, Morocco",Entreprise du secteur Retail basée à Fès.,,,false,none,"Retail,Fès"
Al Massar Connect Technologies,Services Professionnels,Consulting,Salé,"39 Av Mohammed VI, Salé, Morocco",Entreprise du secteur Consulting basée à Salé.,,,false,none,"Consulting,Salé"
Premium Ingénierie Tétouan,Services Professionnels,Legal Services,Tétouan,"177 Bd Zerktouni, Tétouan, Morocco",Entreprise du secteur Legal Services basée à Tétouan.,,,false,none,"Legal Services,Tétouan"
Andalous Media El Jadida Academy,Services Professionnels,Maintenance Services,El Jadida,"173 Bd Moulay Ismail, El Jadida, Morocco",Entreprise du secteur Maintenance Services basée à El Jadida.,,,false,none,"Maintenance Services,El Jadida"
Global Nettoyage Co.,Services Professionnels,Cleaning Services,La�youne,"26 Bd Mohammed V, La�youne, Morocco",Entreprise du secteur Cleaning Services basée à La�youne.,,,false,none,"Cleaning Services,La�youne"
Andalous Build Kenitra Pharma,Éducation & Formation,Education,Kenitra,"140 Bd Anfa, Kenitra, Morocco",Entreprise du secteur Education basée à Kenitra.,,,false,none,"Education,Kenitra"
Al Waha Nettoyage Ltd.,Transport & Logistique,Logistics & Transport,La�youne,"7 Bd Zerktouni, La�youne, Morocco",Entreprise du secteur Logistics & Transport basée à La�youne.,,,false,none,"Logistics & Transport,La�youne"
Elite Market Settat,Immobilier & Construction,Real Estate,Settat,"7 Rue Moulay Youssef, Settat, Morocco",Entreprise du secteur Real Estate basée à Settat.,,,false,none,"Real Estate,Settat"
Al Waha Sud Ifrane Distribution,Distribution & Commerce,E-commerce,Ifrane,"88 Av Mohammed VI, Ifrane, Morocco",Entreprise du secteur E-commerce basée à Ifrane.,,,false,none,"E-commerce,Ifrane"
Al Baraka Avenir Meknès Sécurité,Immobilier & Construction,Construction,Meknès,"65 Av Fal Ould Oumeir, Meknès, Morocco",Entreprise du secteur Construction basée à Meknès.,,,false,none,"Construction,Meknès"
Sahara Marina Temara Market,Énergie & Environnement,Energy,Temara,"186 Bd Mohammed V, Temara, Morocco",Entreprise du secteur Energy basée à Temara.,,,false,none,"Energy,Temara"
Groupe Maroc Innov SAS,Services Professionnels,Engineering,La�youne,"81 Bd Zerktouni, La�youne, Morocco",Entreprise du secteur Engineering basée à La�youne.,,,false,none,"Engineering,La�youne"
Al Manar Avenir Consulting,Services Professionnels,Legal Services,Safi,"139 Rue Ibn Sina, Safi, Morocco",Entreprise du secteur Legal Services basée à Safi.,,,false,none,"Legal Services,Safi"
Amazigh Technologies Marrakech,Technologie & IT,Telecom,Marrakech,"21 Av Mohammed VI, Marrakech, Morocco",Entreprise du secteur Telecom basée à Marrakech.,,,false,none,"Telecom,Marrakech"
Groupe Packaging Berkane,Industrie & Chimie,Agriculture,Berkane,"172 Rue Al Massira, Berkane, Morocco",Entreprise du secteur Agriculture basée à Berkane.,,,false,none,"Agriculture,Berkane"
Premium Industries Mohammedia,Services Professionnels,Legal Services,Mohammedia,"76 Rue Al Massira, Mohammedia, Morocco",Entreprise du secteur Legal Services basée à Mohammedia.,,,false,none,"Legal Services,Mohammedia"
Groupe Global Media SA,Services Professionnels,Security Services,Salé,"116 Rue Moulay Youssef, Salé, Morocco",Entreprise du secteur Security Services basée à Salé.,,,false,none,"Security Services,Salé"
Groupe Maintenance Services Labs,Services Professionnels,Maintenance Services,Settat,"85 Rue Moulay Youssef, Settat, Morocco",Entreprise du secteur Maintenance Services basée à Settat.,,,false,none,"Maintenance Services,Settat"
Marocain Industries SARL,Santé & Bien-être,Healthcare,Guelmim,"119 Bd Moulay Ismail, Guelmim, Morocco",Entreprise du secteur Healthcare basée à Guelmim.,,,false,none,"Healthcare,Guelmim"
Rabat Systems Ltd.,Services Professionnels,Engineering,Ksar El Kebir,"68 Av Hassan II, Ksar El Kebir, Morocco",Entreprise du secteur Engineering basée à Ksar El Kebir.,,,false,none,"Engineering,Ksar El Kebir"
Groupe Premium Park Co.,Distribution & Commerce,Food & Beverage,Temara,"16 Rue Al Massira, Temara, Morocco",Entreprise du secteur Food & Beverage basée à Temara.,,,false,none,"Food & Beverage,Temara"
Dar Import/Export Maintenance,Distribution & Commerce,Import/Export,Dakhla,"37 Bd Abdelmoumen, Dakhla, Morocco",Entreprise du secteur Import/Export basée à Dakhla.,,,false,none,"Import/Export,Dakhla"
Vertex Foods Co.,Industrie & Chimie,Textiles,El Jadida,"126 Av Hassan II, El Jadida, Morocco",Entreprise du secteur Textiles basée à El Jadida.,,,false,none,"Textiles,El Jadida"
Al Amal Innov Resort,Services Professionnels,Cleaning Services,Ouarzazate,"3 Rue Moulay Youssef, Ouarzazate, Morocco",Entreprise du secteur Cleaning Services basée à Ouarzazate.,,,false,none,"Cleaning Services,Ouarzazate"
Dynamiq Partenaires Ltd.,Services Professionnels,Marketing & Advertising,Safi,"157 Av Al Qods, Safi, Morocco",Entreprise du secteur Marketing & Advertising basée à Safi.,,,false,none,"Marketing & Advertising,Safi"
Marrakech Print SARL AU,Services Professionnels,Security Services,Ifrane,"70 Av Fal Ould Oumeir, Ifrane, Morocco",Entreprise du secteur Security Services basée à Ifrane.,,,false,none,"Security Services,Ifrane"
Al Baraka Pro Nettoyage,Technologie & IT,IT & Software,Rabat,"46 Rue Moulay Youssef, Rabat, Morocco",Entreprise du secteur IT & Software basée à Rabat.,,,false,none,"IT & Software,Rabat"
Tanger Partenaires Béni Mellal,Industrie & Chimie,Pharmaceuticals,Béni Mellal,"80 Av Fal Ould Oumeir, Béni Mellal, Morocco",Entreprise du secteur Pharmaceuticals basée à Béni Mellal.,,,false,none,"Pharmaceuticals,Béni Mellal"
Horizon Tech Settat Digital,Services Professionnels,Marketing & Advertising,Settat,"73 Bd Zerktouni, Settat, Morocco",Entreprise du secteur Marketing & Advertising basée à Settat.,,,false,none,"Marketing & Advertising,Settat"
Al Bahja Build Trading,Éducation & Formation,Education,Oujda,"103 Rue Moulay Youssef, Oujda, Morocco",Entreprise du secteur Education basée à Oujda.,,,false,none,"Education,Oujda"
Apex Partenaires SA,Distribution & Commerce,Import/Export,Guelmim,"55 Bd Moulay Ismail, Guelmim, Morocco",Entreprise du secteur Import/Export basée à Guelmim.,,,false,none,"Import/Export,Guelmim"
Dar Al Sud Fès Hotel,Santé & Bien-être,Healthcare,Fès,"191 Rue Moulay Youssef, Fès, Morocco",Entreprise du secteur Healthcare basée à Fès.,,,false,none,"Healthcare,Fès"
Groupe Maroc Innov SARL,Banque & Finance,Banking,Béni Mellal,"124 Bd Mohammed V, Béni Mellal, Morocco",Entreprise du secteur Banking basée à Béni Mellal.,,,false,none,"Banking,Béni Mellal"
Vertex School SA,Services Professionnels,Legal Services,Dakhla,"133 Bd Anfa, Dakhla, Morocco",Entreprise du secteur Legal Services basée à Dakhla.,,,false,none,"Legal Services,Dakhla"
Casaworks Immobilier Casablanca,Industrie & Chimie,Mining,Casablanca,"152 Bd Moulay Ismail, Casablanca, Morocco",Entreprise du secteur Mining basée à Casablanca.,,,false,none,"Mining,Casablanca"
Al Bahja Maintenance Services Centre,Services Professionnels,Maintenance Services,Casablanca,"86 Bd Abdelmoumen, Casablanca, Morocco",Entreprise du secteur Maintenance Services basée à Casablanca.,,,false,none,"Maintenance Services,Casablanca"
Al Pro Berkane Clinic,Transport & Logistique,Logistics & Transport,Berkane,"151 Av Mohammed VI, Berkane, Morocco",Entreprise du secteur Logistics & Transport basée à Berkane.,,,false,none,"Logistics & Transport,Berkane"
Atlas Express Berkane Foods,Services Professionnels,Security Services,Berkane,"46 Bd Mohammed V, Berkane, Morocco",Entreprise du secteur Security Services basée à Berkane.,,,false,none,"Security Services,Berkane"
Al Amal Pro Béni Mellal Clinic,Distribution & Commerce,Food & Beverage,Béni Mellal,"130 Bd Anfa, Béni Mellal, Morocco",Entreprise du secteur Food & Beverage basée à Béni Mellal.,,,false,none,"Food & Beverage,Béni Mellal"
Groupe Rif Connect Ltd.,Hôtels & Hébergement,Hospitality,Mohammedia,"46 Av Hassan II, Mohammedia, Morocco",Entreprise du secteur Hospitality basée à Mohammedia.,,,false,none,"Hospitality,Mohammedia"
Global Park Consulting,Banque & Finance,Insurance,Khouribga,"141 Rue Ibn Sina, Khouribga, Morocco",Entreprise du secteur Insurance basée à Khouribga.,,,false,none,"Insurance,Khouribga"
Al Massar Connect Sécurité,Industrie & Chimie,Mining,Fès,"7 Rue Ibn Sina, Fès, Morocco",Entreprise du secteur Mining basée à Fès.,,,false,none,"Mining,Fès"
Ibn Université Privée Co.,Santé & Bien-être,Healthcare,Ifrane,"84 Rue Ibn Sina, Ifrane, Morocco",Entreprise du secteur Healthcare basée à Ifrane.,,,false,none,"Healthcare,Ifrane"
Al Yassir Prime Conseil,Distribution & Commerce,E-commerce,Khemisset,"6 Bd Zerktouni, Khemisset, Morocco",Entreprise du secteur E-commerce basée à Khemisset.,,,false,none,"E-commerce,Khemisset"
Groupe Fusion Groupe,Technologie & IT,Telecom,Ifrane,"11 Bd Moulay Ismail, Ifrane, Morocco",Entreprise du secteur Telecom basée à Ifrane.,,,false,none,"Telecom,Ifrane"
Apex Fusion Temara Ingénierie,Industrie & Chimie,Automotive,Temara,"21 Rue Al Massira, Temara, Morocco",Entreprise du secteur Automotive basée à Temara.,,,false,none,"Automotive,Temara"
Global Smart Hospital,Énergie & Environnement,Energy,Oujda,"81 Av Mohammed VI, Oujda, Morocco",Entreprise du secteur Energy basée à Oujda.,,,false,none,"Energy,Oujda"
Vertex Impact Guelmim Solutions,Éducation & Formation,Education,Guelmim,"109 Rue Moulay Youssef, Guelmim, Morocco",Entreprise du secteur Education basée à Guelmim.,,,false,none,"Education,Guelmim"
Union Trading Guelmim,Industrie & Chimie,Textiles,Guelmim,"73 Rue Ibn Sina, Guelmim, Morocco",Entreprise du secteur Textiles basée à Guelmim.,,,false,none,"Textiles,Guelmim"
Al Massar Services Rabat,Technologie & IT,Telecom,Rabat,"139 Av Al Qods, Rabat, Morocco",Entreprise du secteur Telecom basée à Rabat.,,,false,none,"Telecom,Rabat"
Amazigh Foods Oujda,Technologie & IT,Telecom,Oujda,"65 Rue Al Massira, Oujda, Morocco",Entreprise du secteur Telecom basée à Oujda.,,,false,none,"Telecom,Oujda"
Andalous Conseil Nador,Banque & Finance,Banking,Nador,"68 Av Mohammed VI, Nador, Morocco",Entreprise du secteur Banking basée à Nador.,,,false,none,"Banking,Nador"
Groupe Orient Trade SA,Services Professionnels,Cleaning Services,Dakhla,"26 Rue Moulay Youssef, Dakhla, Morocco",Entreprise du secteur Cleaning Services basée à Dakhla.,,,false,none,"Cleaning Services,Dakhla"
Dar Al Prime Solutions,Services Professionnels,Maintenance Services,Taza,"151 Bd Anfa, Taza, Morocco",Entreprise du secteur Maintenance Services basée à Taza.,,,false,none,"Maintenance Services,Taza"
Groupe Vertex Connect SA,Banque & Finance,Accounting & Audit,Settat,"49 Rue Al Massira, Settat, Morocco",Entreprise du secteur Accounting & Audit basée à Settat.,,,false,none,"Accounting & Audit,Settat"
